INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00001', 'B0003', 'S001', 255.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-01-15 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-01-15 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Routine checkup');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00377', 'B0078', 'S007', 220.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-12 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-12 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Cooling system service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00378', 'B0179', 'S008', 350.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-13 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-13 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Transmission check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00379', 'B0280', 'S009', 450.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-04 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-04 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Suspension repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00380', 'B0381', 'S010', 280.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-14 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-14 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exhaust repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00381', 'B0482', 'S011', 200.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-15 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-15 08:30:00', 'YYYY-MM-DD HH24:MI:SS'), 'Fuel system cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00382', 'B0089', 'S012', 300.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-16 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-16 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Electrical diagnosis.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00383', 'B0190', 'S013', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-17 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-17 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'AC service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00384', 'B0291', 'S014', 120.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-05 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-05 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Interior cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00385', 'B0392', 'S015', 100.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-18 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-18 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exterior wash.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00386', 'B0493', 'S016', 160.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-19 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-19 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Headlight replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00387', 'B0100', 'S017', 260.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-20 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-20 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Door repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00388', 'B0201', 'S018', 80.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-21 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-21 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wipers replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00389', 'B0302', 'S019', 1200.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-06 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-05 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Repainting.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00390', 'B0403', 'S020', 500.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-22 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-22 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Annual inspection.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00391', 'B0012', 'S001', 250.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-23 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-23 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Routine oil change.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00392', 'B0113', 'S002', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-24 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-24 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Brake check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00393', 'B0214', 'S003', 90.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-25 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-25 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Air filter replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00394', 'B0315', 'S004', 400.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-07 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-07 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Tire replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00395', 'B0416', 'S005', 150.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-26 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-26 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wheel alignment.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00396', 'B0023', 'S006', 320.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-27 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-27 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'New battery installed.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00397', 'B0124', 'S007', 220.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-28 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-28 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Cooling system service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00398', 'B0225', 'S008', 350.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-29 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-29 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Transmission check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00399', 'B0326', 'S009', 450.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-08 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-08 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Suspension repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00400', 'B0427', 'S010', 280.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-30 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-30 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exhaust repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00401', 'B0034', 'S011', 200.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-08-31 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-08-31 08:30:00', 'YYYY-MM-DD HH24:MI:SS'), 'Fuel system cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00402', 'B0135', 'S012', 300.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-01 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-01 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Electrical diagnosis.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00403', 'B0236', 'S013', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-02 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-02 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'AC service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00404', 'B0337', 'S014', 120.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-09 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-09 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Interior cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00405', 'B0438', 'S015', 100.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-03 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-03 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exterior wash.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00406', 'B0045', 'S016', 160.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-04 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-04 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Headlight replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00407', 'B0146', 'S017', 260.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-05 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-05 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Door repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00408', 'B0247', 'S018', 80.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-06 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-06 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wipers replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00409', 'B0348', 'S019', 1200.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-10 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-09 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Repainting.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00410', 'B0449', 'S020', 500.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-07 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-07 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Annual inspection.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00411', 'B0056', 'S001', 250.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-08 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-08 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Routine oil change.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00412', 'B0157', 'S002', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-09 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-09 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Brake check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00413', 'B0258', 'S003', 90.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-10 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-10 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Air filter replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00414', 'B0359', 'S004', 400.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-11 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-11 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Tire replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00415', 'B0460', 'S005', 150.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-11 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-11 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wheel alignment.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00416', 'B0067', 'S006', 320.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-12 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-12 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'New battery installed.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00417', 'B0168', 'S007', 220.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-13 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-13 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Cooling system service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00418', 'B0269', 'S008', 350.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-14 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-14 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Transmission check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00419', 'B0370', 'S009', 450.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-12 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-12 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Suspension repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00420', 'B0471', 'S010', 280.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-15 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-15 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exhaust repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00421', 'B0078', 'S011', 200.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-16 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-16 08:30:00', 'YYYY-MM-DD HH24:MI:SS'), 'Fuel system cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00422', 'B0179', 'S012', 300.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-17 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-17 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Electrical diagnosis.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00423', 'B0280', 'S013', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-18 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-18 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'AC service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00424', 'B0381', 'S014', 120.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-13 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-13 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Interior cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00425', 'B0482', 'S015', 100.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-19 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-19 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exterior wash.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00426', 'B0089', 'S016', 160.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-20 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-20 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Headlight replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00427', 'B0190', 'S017', 260.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-21 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-21 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Door repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00428', 'B0291', 'S018', 80.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-22 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-22 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wipers replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00429', 'B0392', 'S019', 1200.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-14 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-13 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Repainting.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00430', 'B0493', 'S020', 500.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-23 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-23 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Annual inspection.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00431', 'B0100', 'S001', 250.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-24 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-24 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Routine oil change.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00432', 'B0201', 'S002', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-25 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-25 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Brake check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00433', 'B0302', 'S003', 90.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-26 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-26 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Air filter replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00434', 'B0403', 'S004', 400.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-15 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-15 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Tire replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00435', 'B0012', 'S005', 150.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-27 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-27 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wheel alignment.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00436', 'B0113', 'S006', 320.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-28 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-28 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'New battery installed.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00437', 'B0214', 'S007', 220.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-29 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-29 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Cooling system service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00438', 'B0315', 'S008', 350.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-09-30 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-30 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Transmission check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00439', 'B0416', 'S009', 450.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-10-16 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-10-16 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Suspension repair.');
